"CustID","Churn (0/1)","E[X[L]|L=1]"
1,1,1.04808274286025
2,1,0.898563913890325
3,1,0.878158034594973
4,1,0.838406308426636
5,0,0.673327503134607
6,0,0.796460410296916
7,1,0.712684127400045
8,0,0.65861852594623
9,1,0.668494228841246
10,1,0.775782629913033
11,0,0.677065573055452
12,0,0.57922502728141
13,1,0.618015480152167
14,0,0.560237564931028
15,1,0.583724388612572
16,1,0.591910020388871
17,1,0.555405756503641
18,1,0.584627262754551
19,1,0.583724388612572
20,1,0.577732551426245
21,1,0.577732551426245
22,0,0.610139686490258
23,1,0.558917562806965
24,1,0.558917562806965
25,0,0.667625955983925
26,0,0.573407483173653
27,0,0.570064651244348
28,1,0.565378109654534
29,1,0.561898894972389
30,0,0.559886209031833
31,0,0.504178002121295
32,1,0.554672442263871
33,1,0.554672442263871
34,1,0.530609965400819
35,0,0.493647297328403
36,1,0.494412384121733
37,1,0.484727561453141
38,1,0.517062031809398
39,1,0.478459274334078
40,1,0.472208643497096
41,1,0.473428514496421
42,0,0.465764635672471
43,1,0.465764635672471
44,0,0.465764635672471
45,1,0.502486269529349
46,1,0.499205198037484
47,0,0.454649860927603
48,0,0.47190749337261
49,0,0.47190749337261
50,0,0.47190749337261
51,0,0.452572393702876
52,1,0.452572393702876
53,0,0.445662819227497
54,0,0.444298786794764
55,1,0.475053876036956
56,1,0.477361956052882
57,1,0.471653302578506
58,1,0.432610836106517
59,0,0.399393487673867
60,0,0.439757608483782
61,0,0.420847227247667
62,1,0.413564423196358
63,0,0.389751508503034
64,1,0.430885026507832
65,1,0.398626099074058
66,0,0.404120721611249
67,1,0.407248072800026
68,0,0.386150018187606
69,0,0.426109983002914
70,0,0.361963803687276
71,0,0.372611708537977
72,0,0.372611708537977
73,1,0.416033510501707
74,0,0.385155034284163
75,1,0.385155034284163
76,1,0.385155034284163
77,1,0.372611708537977
78,0,0.385155034284163
79,0,0.385155034284163
80,0,0.385155034284163
81,1,0.390653289802372
82,0,0.372611708537977
83,0,0.372611708537977
84,0,0.372611708537977
85,1,0.3708092880913
86,0,0.3708092880913
87,0,0.398230205148458
88,0,0.398230205148458
89,0,0.398230205148458
90,1,0.361868870296813
91,1,0.398230205148458
92,0,0.398230205148458
93,0,0.398230205148458
94,0,0.398230205148458
95,0,0.514239134085348
96,0,0.38827070958471
97,0,0.374028753182219
98,1,0.385400330448657
99,1,0.380043100829565
100,1,0.392315346393448
101,1,0.37691873976969
102,1,0.343810605842564
103,0,0.36861909632592
104,0,0.327316414232679
105,0,0.327316414232679
106,0,0.367505416285013
107,0,0.303914224524995
108,0,0.31045471223911
109,0,0.305436054600019
110,0,0.308529560830252
111,1,0.325544408168644
112,0,0.326056264286872
113,0,0.325544408168644
114,1,0.327661418956373
115,0,0.296219118553414
116,0,0.406038037938974
117,1,0.288000614174558
118,0,0.309327438058876
119,0,0.255911056868501
120,1,0.280891055471709
121,1,0.279458781403483
122,1,0.294783314111566
123,1,0.272092448670014
124,1,0.271136987448996
125,0,0.261853131386143
126,0,0.264655343717427
127,1,0.28982779047722
128,0,0.261853131386143
129,1,0.279091938397554
130,1,0.250402999049611
131,0,0.277336221131935
132,0,0.258859762479898
133,0,0.250402999049611
134,0,0.275775460040765
135,0,0.254575550398562
136,0,0.247918269409454
137,0,0.246952721021336
138,0,0.25153985828646
139,0,0.314017350968573
140,0,0.236764008155548
141,0,0.243824932465768
142,0,0.267178625948834
143,0,0.258531015904699
144,0,0.258531015904699
145,1,0.256214902705108
146,1,0.258531015904699
147,0,0.26898215466354
148,0,0.236764008155548
149,1,0.236764008155548
150,0,0.236764008155548
151,1,0.235604231993331
152,0,0.251214770204299
153,0,0.24679455059735
154,1,0.235953746686305
155,0,0.235953746686305
156,0,0.235953746686305
157,0,0.235953746686305
158,0,0.235953746686305
159,0,0.235953746686305
160,0,0.235953746686305
161,0,0.235953746686305
162,0,0.235953746686305
163,0,0.235953746686305
164,1,0.235953746686305
165,1,0.235953746686305
166,1,0.235953746686305
167,0,0.235953746686305
168,0,0.235953746686305
169,0,0.235953746686305
170,0,0.235953746686305
171,0,0.235953746686305
172,0,0.235953746686305
173,0,0.235953746686305
174,0,0.235953746686305
175,0,0.235953746686305
176,0,0.312700077495375
177,1,0.286392280934064
178,1,0.24163354264545
179,1,0.240511321682755
180,0,0.222831409613749
181,1,0.235826651289253
182,0,0.290871670235775
183,0,0.206782211598179
184,0,0.240629342644432
185,0,0.314567278277755
186,0,0.298996956251069
187,0,0.235574212356056
188,0,0.235826651289253
189,0,0.25816433009994
190,1,0.229812883367304
191,0,0.227366756790338
192,0,0.227366756790338
193,0,0.206782211598179
194,0,0.285393142922474
195,0,0.203624036400013
196,1,0.201969817272142
197,1,0.256619861152371
198,0,0.213268681687097
199,0,0.265794689763931
200,0,0.244849111286007
201,0,0.194885791534575
202,0,0.206063435277746
203,1,0.216760347350448
204,0,0.206063435277746
205,0,0.258660686350784
206,0,0.255267049327105
207,0,0.186305854268988
208,0,0.185128787761381
209,0,0.245403888328765
210,0,0.249557313692159
211,0,0.199115102574229
212,0,0.199115102574229
213,0,0.199115102574229
214,0,0.199115102574229
215,0,0.199115102574229
216,1,0.199115102574229
217,0,0.199115102574229
218,0,0.199115102574229
219,0,0.199115102574229
220,0,0.199115102574229
221,0,0.199115102574229
222,1,0.199115102574229
223,1,0.199115102574229
224,0,0.199115102574229
225,1,0.199115102574229
226,1,0.199115102574229
227,0,0.199115102574229
228,0,0.188756975446733
229,0,0.199115102574229
230,0,0.199115102574229
231,0,0.199115102574229
232,1,0.199115102574229
233,0,0.199115102574229
234,0,0.236584631385415
235,0,0.265415226910557
236,0,0.20904676875079
237,0,0.230826039005791
238,0,0.190021550414783
239,0,0.174267825578593
240,0,0.203769923302204
241,1,0.201193074415859
242,0,0.242238321506206
243,1,0.182618564144106
244,1,0.232545838330424
245,0,0.213945710566442
246,0,0.181142369048262
247,0,0.224277350506089
248,0,0.198910142335004
249,0,0.221061493895864
250,0,0.221061493895864
251,0,0.221061493895864
252,0,0.160592566241944
253,1,0.212728716412425
254,1,0.214794210700548
255,0,0.224175212810081
256,0,0.155086658698634
257,0,0.258098570644973
258,0,0.206754130081165
259,0,0.166401732679161
260,0,0.210605046241117
261,0,0.160340881121836
262,1,0.207386398555545
263,0,0.143713148097649
264,1,0.144941248888182
265,0,0.147188168055533
266,1,0.153790620137894
267,0,0.136711201923228
268,0,0.189179501648681
269,0,0.149922609573469
270,0,0.201527423601246
271,0,0.230015150820303
272,0,0.225836249314351
273,0,0.156122815246776
274,0,0.147188168055533
275,0,0.147188168055533
276,0,0.14491389523861
277,0,0.205287165988746
278,0,0.141344527413634
279,0,0.20405252684602
280,0,0.181163834707864
281,0,0.203208769237483
282,1,0.18576095113615
283,0,0.189582304936112
284,0,0.151931723088465
285,0,0.166109420139483
286,0,0.166371542461439
287,0,0.130217763267457
288,1,0.148361323551983
289,1,0.173727256494585
290,1,0.167916051484782
291,1,0.175844241413084
292,0,0.194312447896013
293,0,0.157522291619091
294,0,0.156350038747687
295,0,0.156350038747687
296,0,0.113921250523793
297,0,0.173727256494585
298,0,0.172265012788623
299,0,0.172265012788623
300,0,0.172265012788623
301,0,0.172265012788623
302,0,0.172265012788623
303,0,0.172265012788623
304,0,0.111074696698691
305,0,0.166811678520187
306,1,0.147681521486546
307,0,0.117780225107786
308,0,0.145181631495336
309,0,0.167370457653703
310,0,0.165457482360704
311,0,0.143700381305991
312,0,0.143196140467032
313,0,0.152537437105093
314,0,0.130652665068142
315,0,0.130652665068142
316,0,0.107748042840742
317,0,0.133936853072926
318,0,0.15166584394889
319,1,0.135188242477745
320,0,0.132955447757765
321,0,0.161024106665993
322,1,0.120376461549983
323,0,0.128864636000288
324,1,0.145408301285303
325,0,0.155453743177335
326,0,0.141402127625258
327,0,0.0906974828900048
328,0,0.143000960931035
329,1,0.138981805195668
330,0,0.150775700507693
331,0,0.136045468827933
332,0,0.146940294199329
333,1,0.146940294199329
334,1,0.122290886635006
335,0,0.146025488091095
336,1,0.142655541564081
337,0,0.118141718714318
338,0,0.118427761065534
339,1,0.110530746947932
340,0,0.10722260539675
341,0,0.128281517143316
342,0,0.18527799069488
343,0,0.112138675253044
344,0,0.110530746947932
345,0,0.110530746947932
346,0,0.110530746947932
347,0,0.110530746947932
348,0,0.110530746947932
349,0,0.110530746947932
350,0,0.110530746947932
351,0,0.110530746947932
352,0,0.106596514189161
353,0,0.108626518831638
354,0,0.106596514189161
355,0,0.129049285322486
356,0,0.0801704405609182
357,0,0.125462809538347
358,0,0.113749382961667
359,0,0.092722591803049
360,0,0.145304032734974
361,0,0.106752020494769
362,0,0.0925408408559297
363,0,0.0734176783238307
364,0,0.13577031343626
365,0,0.0914065864759052
366,1,0.0984486940120096
367,0,0.140036099534015
368,0,0.0981774683982185
369,0,0.0850890164423683
370,1,0.104552341281956
371,1,0.0661012251184935
372,0,0.0926503164974188
373,0,0.0649619305115251
374,0,0.0759388301874045
375,0,0.0927519542814098
376,1,0.0818117127117999
377,0,0.0908801883033143
378,0,0.0861325063943113
379,0,0.0861325063943113
380,0,0.0861325063943113
381,0,0.0861325063943113
382,0,0.0861325063943113
383,0,0.0861325063943113
384,0,0.0861325063943113
385,0,0.0861325063943113
386,0,0.0863066488707863
387,0,0.0861325063943113
388,0,0.0861325063943113
389,0,0.0708676239616418
390,0,0.0850642608239578
391,0,0.0747591168353629
392,0,0.0734765150352683
393,0,0.0579702463665235
394,0,0.0710393094287436
395,0,0.0836418730255648
396,0,0.0862949628079293
397,1,0.0969716241401746
398,0,0.0952925751559131
